resuming from observation id 58,100,202 (1,506,000 rows kept)
6,341,161 annotated observations in bbox

  2,510,800/6,344,928 scanned, 5,909,000 kept, pace 6.00s, 1854 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,511,000/6,344,928 scanned, 5,909,200 kept, pace 6.00s, 1855 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,511,200/6,344,928 scanned, 5,909,400 kept, pace 6.00s, 1856 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,511,400/6,344,928 scanned, 5,909,600 kept, pace 6.00s, 1857 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,511,600/6,344,928 scanned, 5,909,800 kept, pace 6.00s, 1858 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,511,800/6,344,928 scanned, 5,910,000 kept, pace 6.00s, 1859 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,512,000/6,344,928 scanned, 5,910,200 kept, pace 6.00s, 1860 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,512,200/6,344,928 scanned, 5,910,400 kept, pace 6.00s, 1861 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,512,400/6,344,928 scanned, 5,910,600 kept, pace 6.00s, 1862 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,512,600/6,344,928 scanned, 5,910,800 kept, pace 6.00s, 1863 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,512,800/6,344,928 scanned, 5,911,000 kept, pace 6.00s, 1864 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,513,000/6,344,928 scanned, 5,911,200 kept, pace 6.00s, 1865 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,513,200/6,344,928 scanned, 5,911,400 kept, pace 6.00s, 1866 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,513,400/6,344,928 scanned, 5,911,600 kept, pace 6.00s, 1867 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,513,600/6,344,928 scanned, 5,911,800 kept, pace 6.00s, 1868 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,513,800/6,344,928 scanned, 5,912,000 kept, pace 6.00s, 1869 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,514,000/6,344,928 scanned, 5,912,200 kept, pace 6.00s, 1870 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,514,200/6,344,928 scanned, 5,912,400 kept, pace 6.00s, 1871 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,514,400/6,344,928 scanned, 5,912,600 kept, pace 6.00s, 1872 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,514,600/6,344,928 scanned, 5,912,800 kept, pace 6.00s, 1873 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,514,800/6,344,928 scanned, 5,913,000 kept, pace 6.00s, 1874 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,515,000/6,344,928 scanned, 5,913,200 kept, pace 6.00s, 1875 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,515,200/6,344,928 scanned, 5,913,400 kept, pace 6.00s, 1876 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,515,400/6,344,928 scanned, 5,913,600 kept, pace 6.00s, 1877 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,515,600/6,344,928 scanned, 5,913,800 kept, pace 6.00s, 1878 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,515,800/6,344,928 scanned, 5,914,000 kept, pace 6.00s, 1879 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,516,000/6,344,928 scanned, 5,914,200 kept, pace 6.00s, 1880 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,516,200/6,344,928 scanned, 5,914,400 kept, pace 6.00s, 1881 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,516,400/6,344,928 scanned, 5,914,600 kept, pace 6.00s, 1882 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,516,600/6,344,928 scanned, 5,914,800 kept, pace 6.00s, 1883 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,516,800/6,344,928 scanned, 5,915,000 kept, pace 6.00s, 1884 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,517,000/6,344,928 scanned, 5,915,200 kept, pace 6.00s, 1885 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,517,200/6,344,928 scanned, 5,915,400 kept, pace 6.00s, 1886 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,517,400/6,344,928 scanned, 5,915,600 kept, pace 6.00s, 1887 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,517,600/6,344,928 scanned, 5,915,800 kept, pace 6.00s, 1888 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,517,800/6,344,928 scanned, 5,916,000 kept, pace 6.00s, 1889 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,518,000/6,344,928 scanned, 5,916,200 kept, pace 6.00s, 1890 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,518,200/6,344,928 scanned, 5,916,400 kept, pace 6.00s, 1891 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,518,400/6,344,928 scanned, 5,916,600 kept, pace 6.00s, 1892 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,518,600/6,344,928 scanned, 5,916,800 kept, pace 6.00s, 1893 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,518,800/6,344,928 scanned, 5,917,000 kept, pace 6.00s, 1894 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,519,000/6,344,928 scanned, 5,917,200 kept, pace 6.00s, 1895 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,519,200/6,344,928 scanned, 5,917,400 kept, pace 6.00s, 1896 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,519,400/6,344,928 scanned, 5,917,600 kept, pace 6.00s, 1897 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,519,600/6,344,928 scanned, 5,917,800 kept, pace 6.00s, 1898 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,519,800/6,344,928 scanned, 5,918,000 kept, pace 6.00s, 1899 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,520,000/6,344,928 scanned, 5,918,200 kept, pace 6.00s, 1900 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,520,200/6,344,928 scanned, 5,918,400 kept, pace 6.00s, 1901 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,520,400/6,344,928 scanned, 5,918,600 kept, pace 6.00s, 1902 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,520,600/6,344,928 scanned, 5,918,800 kept, pace 6.00s, 1903 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,520,800/6,344,928 scanned, 5,919,000 kept, pace 6.00s, 1904 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,521,000/6,344,928 scanned, 5,919,200 kept, pace 6.00s, 1905 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,521,200/6,344,928 scanned, 5,919,400 kept, pace 6.00s, 1906 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,521,400/6,344,928 scanned, 5,919,600 kept, pace 6.00s, 1907 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,521,600/6,344,928 scanned, 5,919,800 kept, pace 6.00s, 1908 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,521,800/6,344,928 scanned, 5,920,000 kept, pace 6.00s, 1909 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,522,000/6,344,928 scanned, 5,920,200 kept, pace 6.00s, 1910 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,522,200/6,344,928 scanned, 5,920,400 kept, pace 6.00s, 1911 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,522,400/6,344,928 scanned, 5,920,600 kept, pace 6.00s, 1912 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,522,600/6,344,928 scanned, 5,920,800 kept, pace 6.00s, 1913 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,522,800/6,344,928 scanned, 5,921,000 kept, pace 6.00s, 1914 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,523,000/6,344,928 scanned, 5,921,200 kept, pace 6.00s, 1915 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,523,200/6,344,928 scanned, 5,921,400 kept, pace 6.00s, 1916 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,523,400/6,344,928 scanned, 5,921,600 kept, pace 6.00s, 1917 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,523,600/6,344,928 scanned, 5,921,800 kept, pace 6.00s, 1918 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,523,800/6,344,928 scanned, 5,922,000 kept, pace 6.00s, 1919 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,524,000/6,344,928 scanned, 5,922,200 kept, pace 6.00s, 1920 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,524,200/6,344,928 scanned, 5,922,400 kept, pace 6.00s, 1921 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,524,400/6,344,928 scanned, 5,922,600 kept, pace 6.00s, 1922 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,524,600/6,344,928 scanned, 5,922,800 kept, pace 6.00s, 1923 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,524,800/6,344,928 scanned, 5,923,000 kept, pace 6.00s, 1924 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,525,000/6,344,928 scanned, 5,923,200 kept, pace 6.00s, 1925 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,525,200/6,344,928 scanned, 5,923,400 kept, pace 6.00s, 1926 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,525,400/6,344,928 scanned, 5,923,600 kept, pace 6.00s, 1927 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,525,600/6,344,928 scanned, 5,923,800 kept, pace 6.00s, 1928 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,525,800/6,344,928 scanned, 5,924,000 kept, pace 6.00s, 1929 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,526,000/6,344,928 scanned, 5,924,200 kept, pace 6.00s, 1930 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,526,200/6,344,928 scanned, 5,924,400 kept, pace 6.00s, 1931 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,526,400/6,344,928 scanned, 5,924,600 kept, pace 6.00s, 1932 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,526,600/6,344,928 scanned, 5,924,800 kept, pace 6.00s, 1933 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,526,800/6,344,928 scanned, 5,925,000 kept, pace 6.00s, 1934 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,527,000/6,344,928 scanned, 5,925,200 kept, pace 6.00s, 1935 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,527,200/6,344,928 scanned, 5,925,400 kept, pace 6.00s, 1936 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,527,400/6,344,928 scanned, 5,925,600 kept, pace 6.00s, 1937 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,527,600/6,344,928 scanned, 5,925,800 kept, pace 6.00s, 1938 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,527,800/6,344,928 scanned, 5,926,000 kept, pace 6.00s, 1939 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,528,000/6,344,928 scanned, 5,926,200 kept, pace 6.00s, 1940 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,528,200/6,344,928 scanned, 5,926,400 kept, pace 6.00s, 1941 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,528,400/6,344,928 scanned, 5,926,600 kept, pace 6.00s, 1942 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,528,600/6,344,928 scanned, 5,926,800 kept, pace 6.00s, 1943 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,528,800/6,344,928 scanned, 5,927,000 kept, pace 6.00s, 1944 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,529,000/6,344,928 scanned, 5,927,200 kept, pace 6.00s, 1945 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,529,200/6,344,928 scanned, 5,927,400 kept, pace 6.00s, 1946 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,529,400/6,344,928 scanned, 5,927,600 kept, pace 6.00s, 1947 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,529,600/6,344,928 scanned, 5,927,800 kept, pace 6.00s, 1948 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,529,800/6,344,928 scanned, 5,928,000 kept, pace 6.00s, 1949 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,530,000/6,344,928 scanned, 5,928,200 kept, pace 6.00s, 1950 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,530,200/6,344,928 scanned, 5,928,400 kept, pace 6.00s, 1951 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,530,400/6,344,928 scanned, 5,928,600 kept, pace 6.00s, 1952 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,530,600/6,344,928 scanned, 5,928,800 kept, pace 6.00s, 1953 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,530,800/6,344,928 scanned, 5,929,000 kept, pace 6.00s, 1954 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,531,000/6,344,928 scanned, 5,929,200 kept, pace 6.00s, 1955 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,531,200/6,344,928 scanned, 5,929,400 kept, pace 6.00s, 1956 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,531,400/6,344,928 scanned, 5,929,600 kept, pace 6.00s, 1957 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,531,600/6,344,928 scanned, 5,929,800 kept, pace 6.00s, 1958 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,531,800/6,344,928 scanned, 5,930,000 kept, pace 6.00s, 1959 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,532,000/6,344,928 scanned, 5,930,200 kept, pace 6.00s, 1960 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,532,200/6,344,928 scanned, 5,930,400 kept, pace 6.00s, 1961 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,532,400/6,344,928 scanned, 5,930,600 kept, pace 6.00s, 1962 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,532,600/6,344,928 scanned, 5,930,800 kept, pace 6.00s, 1963 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,532,800/6,344,928 scanned, 5,931,000 kept, pace 6.00s, 1964 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,533,000/6,344,928 scanned, 5,931,200 kept, pace 6.00s, 1965 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,533,200/6,344,928 scanned, 5,931,400 kept, pace 6.00s, 1966 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,533,400/6,344,928 scanned, 5,931,600 kept, pace 6.00s, 1967 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,533,600/6,344,928 scanned, 5,931,800 kept, pace 6.00s, 1968 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,533,800/6,344,928 scanned, 5,932,000 kept, pace 6.00s, 1969 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,534,000/6,344,928 scanned, 5,932,200 kept, pace 6.00s, 1970 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,534,200/6,344,928 scanned, 5,932,400 kept, pace 6.00s, 1971 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,534,400/6,344,928 scanned, 5,932,600 kept, pace 6.00s, 1972 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,534,600/6,344,928 scanned, 5,932,800 kept, pace 6.00s, 1973 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,534,800/6,344,928 scanned, 5,933,000 kept, pace 6.00s, 1974 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,535,000/6,344,928 scanned, 5,933,200 kept, pace 6.00s, 1975 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,535,200/6,344,928 scanned, 5,933,400 kept, pace 6.00s, 1976 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,535,400/6,344,928 scanned, 5,933,600 kept, pace 6.00s, 1977 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,535,600/6,344,928 scanned, 5,933,800 kept, pace 6.00s, 1978 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,535,800/6,344,928 scanned, 5,934,000 kept, pace 6.00s, 1979 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,536,000/6,344,928 scanned, 5,934,200 kept, pace 6.00s, 1980 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,536,200/6,344,928 scanned, 5,934,400 kept, pace 6.00s, 1981 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,536,400/6,344,928 scanned, 5,934,600 kept, pace 6.00s, 1982 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,536,600/6,344,928 scanned, 5,934,800 kept, pace 6.00s, 1983 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,536,800/6,344,928 scanned, 5,935,000 kept, pace 6.00s, 1984 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,537,000/6,344,928 scanned, 5,935,200 kept, pace 6.00s, 1985 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,537,200/6,344,928 scanned, 5,935,400 kept, pace 6.00s, 1986 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,537,400/6,344,928 scanned, 5,935,600 kept, pace 6.00s, 1987 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,537,600/6,344,928 scanned, 5,935,800 kept, pace 6.00s, 1988 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,537,800/6,344,928 scanned, 5,936,000 kept, pace 6.00s, 1989 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,538,000/6,344,928 scanned, 5,936,200 kept, pace 6.00s, 1990 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,538,200/6,344,928 scanned, 5,936,400 kept, pace 6.00s, 1991 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

  2,538,400/6,344,928 scanned, 5,936,600 kept, pace 6.00s, 1992 throttled  retry in 2s, pace now 6.00s (HTTP Error 429: normal_throttling)

